canonical_item_id,source,object_type,object_subtype,type_name,market_hash_name,item_name,weapon_type,weapon_family,weapon_name,skin_name,wear,rarity,collection,is_stattrak,is_souvenir,listing_id,asset_id,sample_price,sample_currency,raw_type
mp5_sd__picnic__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Picnic (Field-Tested),MP5-SD | Picnic (Field-Tested),SMGs,smg,MP5-SD,Picnic,Field-Tested,Industrial Grade,,False,False,skin-105633b3f165_2,1385,,,
mp5_sd__picnic__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Picnic (Minimal Wear),MP5-SD | Picnic (Minimal Wear),SMGs,smg,MP5-SD,Picnic,Minimal Wear,Industrial Grade,,False,False,skin-105633b3f165_1,1385,,,
mp5_sd__picnic__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Picnic (Well-Worn),MP5-SD | Picnic (Well-Worn),SMGs,smg,MP5-SD,Picnic,Well-Worn,Industrial Grade,,False,False,skin-105633b3f165_3,1385,,,
mp5_sd__savannah_halftone__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Savannah Halftone (Battle-Scarred),MP5-SD | Savannah Halftone (Battle-Scarred),SMGs,smg,MP5-SD,Savannah Halftone,Battle-Scarred,Industrial Grade,,False,False,skin-4f4344a4a0d4_2,768,,,
mp5_sd__savannah_halftone__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Savannah Halftone (Field-Tested),MP5-SD | Savannah Halftone (Field-Tested),SMGs,smg,MP5-SD,Savannah Halftone,Field-Tested,Industrial Grade,,False,False,skin-4f4344a4a0d4_0,768,,,
mp5_sd__savannah_halftone__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Savannah Halftone (Well-Worn),MP5-SD | Savannah Halftone (Well-Worn),SMGs,smg,MP5-SD,Savannah Halftone,Well-Worn,Industrial Grade,,False,False,skin-4f4344a4a0d4_1,768,,,
mp5_sd__snow_splash__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Snow Splash (Battle-Scarred),MP5-SD | Snow Splash (Battle-Scarred),SMGs,smg,MP5-SD,Snow Splash,Battle-Scarred,Industrial Grade,,False,False,skin-2787809612be_4,1366,,,
mp5_sd__snow_splash__factory_new,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Snow Splash (Factory New),MP5-SD | Snow Splash (Factory New),SMGs,smg,MP5-SD,Snow Splash,Factory New,Industrial Grade,,False,False,skin-2787809612be_0,1366,,,
mp5_sd__snow_splash__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Snow Splash (Field-Tested),MP5-SD | Snow Splash (Field-Tested),SMGs,smg,MP5-SD,Snow Splash,Field-Tested,Industrial Grade,,False,False,skin-2787809612be_2,1366,,,
mp5_sd__snow_splash__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Snow Splash (Minimal Wear),MP5-SD | Snow Splash (Minimal Wear),SMGs,smg,MP5-SD,Snow Splash,Minimal Wear,Industrial Grade,,False,False,skin-2787809612be_1,1366,,,
mp5_sd__snow_splash__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Snow Splash (Well-Worn),MP5-SD | Snow Splash (Well-Worn),SMGs,smg,MP5-SD,Snow Splash,Well-Worn,Industrial Grade,,False,False,skin-2787809612be_3,1366,,,
mp5_sd__statics__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Statics (Battle-Scarred),MP5-SD | Statics (Battle-Scarred),SMGs,smg,MP5-SD,Statics,Battle-Scarred,Mil-Spec Grade,,False,False,skin-63ed7bb762a0_4,1180,,,
mp5_sd__statics__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP5-SD | Statics (Battle-Scarred),StatTrak™ MP5-SD | Statics (Battle-Scarred),SMGs,smg,MP5-SD,Statics,Battle-Scarred,Mil-Spec Grade,,True,False,skin-63ed7bb762a0_4_st,1180,,,
mp5_sd__statics__factory_new,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Statics (Factory New),MP5-SD | Statics (Factory New),SMGs,smg,MP5-SD,Statics,Factory New,Mil-Spec Grade,,False,False,skin-63ed7bb762a0_0,1180,,,
mp5_sd__statics__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP5-SD | Statics (Factory New),StatTrak™ MP5-SD | Statics (Factory New),SMGs,smg,MP5-SD,Statics,Factory New,Mil-Spec Grade,,True,False,skin-63ed7bb762a0_0_st,1180,,,
mp5_sd__statics__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Statics (Field-Tested),MP5-SD | Statics (Field-Tested),SMGs,smg,MP5-SD,Statics,Field-Tested,Mil-Spec Grade,,False,False,skin-63ed7bb762a0_2,1180,,,
mp5_sd__statics__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP5-SD | Statics (Field-Tested),StatTrak™ MP5-SD | Statics (Field-Tested),SMGs,smg,MP5-SD,Statics,Field-Tested,Mil-Spec Grade,,True,False,skin-63ed7bb762a0_2_st,1180,,,
mp5_sd__statics__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Statics (Minimal Wear),MP5-SD | Statics (Minimal Wear),SMGs,smg,MP5-SD,Statics,Minimal Wear,Mil-Spec Grade,,False,False,skin-63ed7bb762a0_1,1180,,,
mp5_sd__statics__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP5-SD | Statics (Minimal Wear),StatTrak™ MP5-SD | Statics (Minimal Wear),SMGs,smg,MP5-SD,Statics,Minimal Wear,Mil-Spec Grade,,True,False,skin-63ed7bb762a0_1_st,1180,,,
mp5_sd__statics__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP5-SD | Statics (Well-Worn),MP5-SD | Statics (Well-Worn),SMGs,smg,MP5-SD,Statics,Well-Worn,Mil-Spec Grade,,False,False,skin-63ed7bb762a0_3,1180,,,
mp5_sd__statics__well_worn__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP5-SD | Statics (Well-Worn),StatTrak™ MP5-SD | Statics (Well-Worn),SMGs,smg,MP5-SD,Statics,Well-Worn,Mil-Spec Grade,,True,False,skin-63ed7bb762a0_3_st,1180,,,
mp7__abyssal_apparition__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Abyssal Apparition (Battle-Scarred),MP7 | Abyssal Apparition (Battle-Scarred),SMGs,smg,MP7,Abyssal Apparition,Battle-Scarred,Classified,,False,False,skin-335f1a313262_4,1133,,,
mp7__abyssal_apparition__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Abyssal Apparition (Battle-Scarred),StatTrak™ MP7 | Abyssal Apparition (Battle-Scarred),SMGs,smg,MP7,Abyssal Apparition,Battle-Scarred,Classified,,True,False,skin-335f1a313262_4_st,1133,,,
mp7__abyssal_apparition__factory_new,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Abyssal Apparition (Factory New),MP7 | Abyssal Apparition (Factory New),SMGs,smg,MP7,Abyssal Apparition,Factory New,Classified,,False,False,skin-335f1a313262_0,1133,,,
mp7__abyssal_apparition__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Abyssal Apparition (Factory New),StatTrak™ MP7 | Abyssal Apparition (Factory New),SMGs,smg,MP7,Abyssal Apparition,Factory New,Classified,,True,False,skin-335f1a313262_0_st,1133,,,
mp7__abyssal_apparition__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Abyssal Apparition (Field-Tested),MP7 | Abyssal Apparition (Field-Tested),SMGs,smg,MP7,Abyssal Apparition,Field-Tested,Classified,,False,False,skin-335f1a313262_2,1133,,,
mp7__abyssal_apparition__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Abyssal Apparition (Field-Tested),StatTrak™ MP7 | Abyssal Apparition (Field-Tested),SMGs,smg,MP7,Abyssal Apparition,Field-Tested,Classified,,True,False,skin-335f1a313262_2_st,1133,,,
mp7__abyssal_apparition__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Abyssal Apparition (Minimal Wear),MP7 | Abyssal Apparition (Minimal Wear),SMGs,smg,MP7,Abyssal Apparition,Minimal Wear,Classified,,False,False,skin-335f1a313262_1,1133,,,
mp7__abyssal_apparition__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Abyssal Apparition (Minimal Wear),StatTrak™ MP7 | Abyssal Apparition (Minimal Wear),SMGs,smg,MP7,Abyssal Apparition,Minimal Wear,Classified,,True,False,skin-335f1a313262_1_st,1133,,,
mp7__abyssal_apparition__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Abyssal Apparition (Well-Worn),MP7 | Abyssal Apparition (Well-Worn),SMGs,smg,MP7,Abyssal Apparition,Well-Worn,Classified,,False,False,skin-335f1a313262_3,1133,,,
mp7__abyssal_apparition__well_worn__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Abyssal Apparition (Well-Worn),StatTrak™ MP7 | Abyssal Apparition (Well-Worn),SMGs,smg,MP7,Abyssal Apparition,Well-Worn,Classified,,True,False,skin-335f1a313262_3_st,1133,,,
mp7__akoben__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Akoben (Battle-Scarred),MP7 | Akoben (Battle-Scarred),SMGs,smg,MP7,Akoben,Battle-Scarred,Mil-Spec Grade,,False,False,skin-fa522c8e6ebb_4,649,,,
mp7__akoben__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Akoben (Battle-Scarred),StatTrak™ MP7 | Akoben (Battle-Scarred),SMGs,smg,MP7,Akoben,Battle-Scarred,Mil-Spec Grade,,True,False,skin-fa522c8e6ebb_4_st,649,,,
mp7__akoben__factory_new,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Akoben (Factory New),MP7 | Akoben (Factory New),SMGs,smg,MP7,Akoben,Factory New,Mil-Spec Grade,,False,False,skin-fa522c8e6ebb_0,649,,,
mp7__akoben__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Akoben (Factory New),StatTrak™ MP7 | Akoben (Factory New),SMGs,smg,MP7,Akoben,Factory New,Mil-Spec Grade,,True,False,skin-fa522c8e6ebb_0_st,649,,,
mp7__akoben__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Akoben (Field-Tested),MP7 | Akoben (Field-Tested),SMGs,smg,MP7,Akoben,Field-Tested,Mil-Spec Grade,,False,False,skin-fa522c8e6ebb_2,649,,,
mp7__akoben__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Akoben (Field-Tested),StatTrak™ MP7 | Akoben (Field-Tested),SMGs,smg,MP7,Akoben,Field-Tested,Mil-Spec Grade,,True,False,skin-fa522c8e6ebb_2_st,649,,,
mp7__akoben__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Akoben (Minimal Wear),MP7 | Akoben (Minimal Wear),SMGs,smg,MP7,Akoben,Minimal Wear,Mil-Spec Grade,,False,False,skin-fa522c8e6ebb_1,649,,,
mp7__akoben__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Akoben (Minimal Wear),StatTrak™ MP7 | Akoben (Minimal Wear),SMGs,smg,MP7,Akoben,Minimal Wear,Mil-Spec Grade,,True,False,skin-fa522c8e6ebb_1_st,649,,,
mp7__akoben__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Akoben (Well-Worn),MP7 | Akoben (Well-Worn),SMGs,smg,MP7,Akoben,Well-Worn,Mil-Spec Grade,,False,False,skin-fa522c8e6ebb_3,649,,,
mp7__akoben__well_worn__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Akoben (Well-Worn),StatTrak™ MP7 | Akoben (Well-Worn),SMGs,smg,MP7,Akoben,Well-Worn,Mil-Spec Grade,,True,False,skin-fa522c8e6ebb_3_st,649,,,
mp7__amberline__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Amberline (Battle-Scarred),MP7 | Amberline (Battle-Scarred),SMGs,smg,MP7,Amberline,Battle-Scarred,Restricted,,False,False,skin-55d44f236355_4,1436,,,
mp7__amberline__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Amberline (Battle-Scarred),StatTrak™ MP7 | Amberline (Battle-Scarred),SMGs,smg,MP7,Amberline,Battle-Scarred,Restricted,,True,False,skin-55d44f236355_4_st,1436,,,
mp7__amberline__factory_new,csfloat,weapon,Skin,Skin,MP7 | Amberline (Factory New),MP7 | Amberline,Skin,smg,MP7,Amberline,Factory New,Restricted,The Dead Hand Collection,False,False,957175013973295506,50445007476,340.0,USD,skin
mp7__amberline__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Amberline (Factory New),StatTrak™ MP7 | Amberline (Factory New),SMGs,smg,MP7,Amberline,Factory New,Restricted,,True,False,skin-55d44f236355_0_st,1436,,,
mp7__amberline__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Amberline (Field-Tested),MP7 | Amberline (Field-Tested),SMGs,smg,MP7,Amberline,Field-Tested,Restricted,,False,False,skin-55d44f236355_2,1436,,,
mp7__amberline__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Amberline (Field-Tested),StatTrak™ MP7 | Amberline (Field-Tested),SMGs,smg,MP7,Amberline,Field-Tested,Restricted,,True,False,skin-55d44f236355_2_st,1436,,,
mp7__amberline__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Amberline (Minimal Wear),MP7 | Amberline (Minimal Wear),SMGs,smg,MP7,Amberline,Minimal Wear,Restricted,,False,False,skin-55d44f236355_1,1436,,,
mp7__amberline__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Amberline (Minimal Wear),StatTrak™ MP7 | Amberline (Minimal Wear),SMGs,smg,MP7,Amberline,Minimal Wear,Restricted,,True,False,skin-55d44f236355_1_st,1436,,,
mp7__amberline__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Amberline (Well-Worn),MP7 | Amberline (Well-Worn),SMGs,smg,MP7,Amberline,Well-Worn,Restricted,,False,False,skin-55d44f236355_3,1436,,,
mp7__amberline__well_worn__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Amberline (Well-Worn),StatTrak™ MP7 | Amberline (Well-Worn),SMGs,smg,MP7,Amberline,Well-Worn,Restricted,,True,False,skin-55d44f236355_3_st,1436,,,
mp7__anodized_navy__factory_new,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Anodized Navy (Factory New),MP7 | Anodized Navy (Factory New),SMGs,smg,MP7,Anodized Navy,Factory New,Mil-Spec Grade,,False,False,skin-16044409b9f9_0,28,,,
mp7__anodized_navy__factory_new__souvenir,csfloat,weapon,Skin,Skin,Souvenir MP7 | Anodized Navy (Factory New),MP7 | Anodized Navy,Skin,smg,MP7,Anodized Navy,Factory New,Mil-Spec Grade,The Italy Collection,False,True,956131248605103250,50383824681,20000.0,USD,skin
mp7__anodized_navy__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Anodized Navy (Minimal Wear),MP7 | Anodized Navy (Minimal Wear),SMGs,smg,MP7,Anodized Navy,Minimal Wear,Mil-Spec Grade,,False,False,skin-16044409b9f9_1,28,,,
mp7__anodized_navy__minimal_wear__souvenir,csgo_api_reference,weapon,SMGs,SMGs,Souvenir MP7 | Anodized Navy (Minimal Wear),Souvenir MP7 | Anodized Navy (Minimal Wear),SMGs,smg,MP7,Anodized Navy,Minimal Wear,Mil-Spec Grade,,False,True,skin-16044409b9f9_1_so,28,,,
mp7__armor_core__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Armor Core (Battle-Scarred),MP7 | Armor Core (Battle-Scarred),SMGs,smg,MP7,Armor Core,Battle-Scarred,Mil-Spec Grade,,False,False,skin-0789e14af0b1_4,423,,,
mp7__armor_core__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Armor Core (Battle-Scarred),StatTrak™ MP7 | Armor Core (Battle-Scarred),SMGs,smg,MP7,Armor Core,Battle-Scarred,Mil-Spec Grade,,True,False,skin-0789e14af0b1_4_st,423,,,
mp7__armor_core__factory_new,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Armor Core (Factory New),MP7 | Armor Core (Factory New),SMGs,smg,MP7,Armor Core,Factory New,Mil-Spec Grade,,False,False,skin-0789e14af0b1_0,423,,,
mp7__armor_core__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Armor Core (Factory New),StatTrak™ MP7 | Armor Core (Factory New),SMGs,smg,MP7,Armor Core,Factory New,Mil-Spec Grade,,True,False,skin-0789e14af0b1_0_st,423,,,
mp7__armor_core__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Armor Core (Field-Tested),MP7 | Armor Core (Field-Tested),SMGs,smg,MP7,Armor Core,Field-Tested,Mil-Spec Grade,,False,False,skin-0789e14af0b1_2,423,,,
mp7__armor_core__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Armor Core (Field-Tested),StatTrak™ MP7 | Armor Core (Field-Tested),SMGs,smg,MP7,Armor Core,Field-Tested,Mil-Spec Grade,,True,False,skin-0789e14af0b1_2_st,423,,,
mp7__armor_core__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Armor Core (Minimal Wear),MP7 | Armor Core (Minimal Wear),SMGs,smg,MP7,Armor Core,Minimal Wear,Mil-Spec Grade,,False,False,skin-0789e14af0b1_1,423,,,
mp7__armor_core__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Armor Core (Minimal Wear),StatTrak™ MP7 | Armor Core (Minimal Wear),SMGs,smg,MP7,Armor Core,Minimal Wear,Mil-Spec Grade,,True,False,skin-0789e14af0b1_1_st,423,,,
mp7__armor_core__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Armor Core (Well-Worn),MP7 | Armor Core (Well-Worn),SMGs,smg,MP7,Armor Core,Well-Worn,Mil-Spec Grade,,False,False,skin-0789e14af0b1_3,423,,,
mp7__armor_core__well_worn__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Armor Core (Well-Worn),StatTrak™ MP7 | Armor Core (Well-Worn),SMGs,smg,MP7,Armor Core,Well-Worn,Mil-Spec Grade,,True,False,skin-0789e14af0b1_3_st,423,,,
mp7__army_recon__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Army Recon (Battle-Scarred),MP7 | Army Recon (Battle-Scarred),SMGs,smg,MP7,Army Recon,Battle-Scarred,Consumer Grade,,False,False,skin-327df3bd25e9_4,245,,,
mp7__army_recon__battle_scarred__souvenir,csgo_api_reference,weapon,SMGs,SMGs,Souvenir MP7 | Army Recon (Battle-Scarred),Souvenir MP7 | Army Recon (Battle-Scarred),SMGs,smg,MP7,Army Recon,Battle-Scarred,Consumer Grade,,False,True,skin-327df3bd25e9_4_so,245,,,
mp7__army_recon__factory_new,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Army Recon (Factory New),MP7 | Army Recon (Factory New),SMGs,smg,MP7,Army Recon,Factory New,Consumer Grade,,False,False,skin-327df3bd25e9_0,245,,,
mp7__army_recon__factory_new__souvenir,csgo_api_reference,weapon,SMGs,SMGs,Souvenir MP7 | Army Recon (Factory New),Souvenir MP7 | Army Recon (Factory New),SMGs,smg,MP7,Army Recon,Factory New,Consumer Grade,,False,True,skin-327df3bd25e9_0_so,245,,,
mp7__army_recon__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Army Recon (Field-Tested),MP7 | Army Recon (Field-Tested),SMGs,smg,MP7,Army Recon,Field-Tested,Consumer Grade,,False,False,skin-327df3bd25e9_2,245,,,
mp7__army_recon__field_tested__souvenir,csgo_api_reference,weapon,SMGs,SMGs,Souvenir MP7 | Army Recon (Field-Tested),Souvenir MP7 | Army Recon (Field-Tested),SMGs,smg,MP7,Army Recon,Field-Tested,Consumer Grade,,False,True,skin-327df3bd25e9_2_so,245,,,
mp7__army_recon__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Army Recon (Minimal Wear),MP7 | Army Recon (Minimal Wear),SMGs,smg,MP7,Army Recon,Minimal Wear,Consumer Grade,,False,False,skin-327df3bd25e9_1,245,,,
mp7__army_recon__minimal_wear__souvenir,csgo_api_reference,weapon,SMGs,SMGs,Souvenir MP7 | Army Recon (Minimal Wear),Souvenir MP7 | Army Recon (Minimal Wear),SMGs,smg,MP7,Army Recon,Minimal Wear,Consumer Grade,,False,True,skin-327df3bd25e9_1_so,245,,,
mp7__army_recon__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Army Recon (Well-Worn),MP7 | Army Recon (Well-Worn),SMGs,smg,MP7,Army Recon,Well-Worn,Consumer Grade,,False,False,skin-327df3bd25e9_3,245,,,
mp7__army_recon__well_worn__souvenir,csgo_api_reference,weapon,SMGs,SMGs,Souvenir MP7 | Army Recon (Well-Worn),Souvenir MP7 | Army Recon (Well-Worn),SMGs,smg,MP7,Army Recon,Well-Worn,Consumer Grade,,False,True,skin-327df3bd25e9_3_so,245,,,
mp7__asterion__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Asterion (Battle-Scarred),MP7 | Asterion (Battle-Scarred),SMGs,smg,MP7,Asterion,Battle-Scarred,Consumer Grade,,False,False,skin-172ec6f4e94b_4,442,,,
mp7__asterion__factory_new,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Asterion (Factory New),MP7 | Asterion (Factory New),SMGs,smg,MP7,Asterion,Factory New,Consumer Grade,,False,False,skin-172ec6f4e94b_0,442,,,
mp7__asterion__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Asterion (Field-Tested),MP7 | Asterion (Field-Tested),SMGs,smg,MP7,Asterion,Field-Tested,Consumer Grade,,False,False,skin-172ec6f4e94b_2,442,,,
mp7__asterion__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Asterion (Minimal Wear),MP7 | Asterion (Minimal Wear),SMGs,smg,MP7,Asterion,Minimal Wear,Consumer Grade,,False,False,skin-172ec6f4e94b_1,442,,,
mp7__asterion__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Asterion (Well-Worn),MP7 | Asterion (Well-Worn),SMGs,smg,MP7,Asterion,Well-Worn,Consumer Grade,,False,False,skin-172ec6f4e94b_3,442,,,
mp7__astrolabe__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Astrolabe (Battle-Scarred),MP7 | Astrolabe (Battle-Scarred),SMGs,smg,MP7,Astrolabe,Battle-Scarred,Industrial Grade,,False,False,skin-59233f3c3dcf_4,940,,,
mp7__astrolabe__factory_new,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Astrolabe (Factory New),MP7 | Astrolabe (Factory New),SMGs,smg,MP7,Astrolabe,Factory New,Industrial Grade,,False,False,skin-59233f3c3dcf_0,940,,,
mp7__astrolabe__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Astrolabe (Field-Tested),MP7 | Astrolabe (Field-Tested),SMGs,smg,MP7,Astrolabe,Field-Tested,Industrial Grade,,False,False,skin-59233f3c3dcf_2,940,,,
mp7__astrolabe__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Astrolabe (Minimal Wear),MP7 | Astrolabe (Minimal Wear),SMGs,smg,MP7,Astrolabe,Minimal Wear,Industrial Grade,,False,False,skin-59233f3c3dcf_1,940,,,
mp7__astrolabe__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Astrolabe (Well-Worn),MP7 | Astrolabe (Well-Worn),SMGs,smg,MP7,Astrolabe,Well-Worn,Industrial Grade,,False,False,skin-59233f3c3dcf_3,940,,,
mp7__bloodsport__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Bloodsport (Battle-Scarred),MP7 | Bloodsport (Battle-Scarred),SMGs,smg,MP7,Bloodsport,Battle-Scarred,Covert,,False,False,skin-d11a70424dd7_4,696,,,
mp7__bloodsport__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Bloodsport (Battle-Scarred),StatTrak™ MP7 | Bloodsport (Battle-Scarred),SMGs,smg,MP7,Bloodsport,Battle-Scarred,Covert,,True,False,skin-d11a70424dd7_4_st,696,,,
mp7__bloodsport__factory_new,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Bloodsport (Factory New),MP7 | Bloodsport (Factory New),SMGs,smg,MP7,Bloodsport,Factory New,Covert,,False,False,skin-d11a70424dd7_0,696,,,
mp7__bloodsport__factory_new__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Bloodsport (Factory New),StatTrak™ MP7 | Bloodsport (Factory New),SMGs,smg,MP7,Bloodsport,Factory New,Covert,,True,False,skin-d11a70424dd7_0_st,696,,,
mp7__bloodsport__field_tested,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Bloodsport (Field-Tested),MP7 | Bloodsport (Field-Tested),SMGs,smg,MP7,Bloodsport,Field-Tested,Covert,,False,False,skin-d11a70424dd7_2,696,,,
mp7__bloodsport__field_tested__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Bloodsport (Field-Tested),StatTrak™ MP7 | Bloodsport (Field-Tested),SMGs,smg,MP7,Bloodsport,Field-Tested,Covert,,True,False,skin-d11a70424dd7_2_st,696,,,
mp7__bloodsport__minimal_wear,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Bloodsport (Minimal Wear),MP7 | Bloodsport (Minimal Wear),SMGs,smg,MP7,Bloodsport,Minimal Wear,Covert,,False,False,skin-d11a70424dd7_1,696,,,
mp7__bloodsport__minimal_wear__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Bloodsport (Minimal Wear),StatTrak™ MP7 | Bloodsport (Minimal Wear),SMGs,smg,MP7,Bloodsport,Minimal Wear,Covert,,True,False,skin-d11a70424dd7_1_st,696,,,
mp7__bloodsport__well_worn,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Bloodsport (Well-Worn),MP7 | Bloodsport (Well-Worn),SMGs,smg,MP7,Bloodsport,Well-Worn,Covert,,False,False,skin-d11a70424dd7_3,696,,,
mp7__bloodsport__well_worn__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Bloodsport (Well-Worn),StatTrak™ MP7 | Bloodsport (Well-Worn),SMGs,smg,MP7,Bloodsport,Well-Worn,Covert,,True,False,skin-d11a70424dd7_3_st,696,,,
mp7__cirrus__battle_scarred,csgo_api_reference,weapon,SMGs,SMGs,MP7 | Cirrus (Battle-Scarred),MP7 | Cirrus (Battle-Scarred),SMGs,smg,MP7,Cirrus,Battle-Scarred,Mil-Spec Grade,,False,False,skin-df49957ef56b_4,627,,,
mp7__cirrus__battle_scarred__stattrak,csgo_api_reference,weapon,SMGs,SMGs,StatTrak™ MP7 | Cirrus (Battle-Scarred),StatTrak™ MP7 | Cirrus (Battle-Scarred),SMGs,smg,MP7,Cirrus,Battle-Scarred,Mil-Spec Grade,,True,False,skin-df49957ef56b_4_st,627,,,
